Datum,Viral_Pot,Value_Infectious,Free_Viral,Viralität_in_Proz,Viralität_pro_X,Dunkelziffer,Menschen_mit_Viruskontakt,Geimpfte,Viral_Pot_Plus,Value_Infectious_Plus,Free_Viral_Plus,Viralität_in_Proz_Plus,Viralität_pro_X_Plus,Dunkelziffer_Plus,Menschen_mit_Viruskontakt_Plus,Geimpfte_Plus,Viral_Pot_Opt,Value_Infectious_Opt,Free_Viral_Opt,Viralität_in_Proz_Opt,Viralität_pro_X_Opt,Dunkelziffer_Opt,Menschen_mit_Viruskontakt_Opt,Geimpfte_Opt,Viral_Pot_Pess,Value_Infectious_Pess,Free_Viral_Pess,Viralität_in_Proz_Pess,Viralität_pro_X_Pess,Dunkelziffer_Pess,Menschen_mit_Viruskontakt_Pess,Geimpfte_Pess
2021-06-17,3280.762499999987,0.1696259269925781,582.285252591167,0.006850414736366672,6.850414736366671e-05,1.8000000000000007,20.614773561484395,2914500.0,3467.942500000015,0.14272352707978658,816.3141448970704,0.009603695822318474,9.603695822318475e-05,1.9000000000000004,20.759355229605152,2914500.0,2995.0693250000354,0.19618231722284035,420.7146868382633,0.004949584551038392,4.949584551038392e-05,1.700000000000001,20.367946219128452,2914500.0,3655.1225000000277,0.13097780242964036,980.1915601691392,0.01153166541375458,0.0001153166541375458,2.0,20.89906086983361,2914500.0
2021-06-18,3146.574999999987,0.14074400285140812,733.3249808058729,0.00862735271536321,8.62735271536321e-05,1.8125000000000007,20.616860806315007,2964500.0,3325.815000000015,0.11921805997407194,956.7999999705996,0.011256470587889408,0.00011256470587889409,1.9125000000000003,20.76153753667491,2964500.0,2876.0148500000355,0.16158106126584545,564.8787403974395,0.006645632239969877,6.645632239969876e-05,1.712500000000001,20.369880590415743,2964500.0,3505.0550000000276,0.1097062552727974,1117.4807477206095,0.013146832326124819,0.00013146832326124818,2.0125,20.901338128007907,2964500.0
2021-06-19,3125.224999999987,0.11481132867671073,869.703265488226,0.010231803123390894,0.00010231803123390894,1.8250000000000006,20.620032291214187,3014500.0,3302.925000000015,0.09834255780712463,1090.9390905000114,0.012834577535294253,0.00012834577535294253,1.9250000000000003,20.764901217584445,3014500.0,2858.9012500000354,0.1306143971130937,690.8636852040272,0.00812780806122385,8.127808061223849e-05,1.725000000000001,20.3727693605794,3014500.0,3480.6250000000277,0.09092416480973296,1253.4088612206097,0.014745986602595408,0.0001474598660259541,2.0250000000000004,20.90489406976547,3014500.0
2021-06-20,2765.249999999987,0.1300266342829862,764.9691273529318,0.008999636792387432,8.999636792387432e-05,1.8375000000000006,20.621521058511092,3064500.0,2922.030000000015,0.11145033952859175,959.9785935882467,0.011293865806920548,0.00011293865806920547,1.9375000000000002,20.766525943753646,3064500.0,2530.215900000035,0.147801531515052,606.16671527438,0.007131373120875058,7.131373120875058e-05,1.737500000000001,20.37407710706425,3064500.0,3078.8100000000277,0.10305515285109816,1103.1646518529624,0.012978407668858381,0.00012978407668858382,2.0375000000000005,20.906655009420643,3064500.0
2021-06-21,2448.7999999999865,0.16937901991960405,666.5546200117551,0.007841819058961825,7.841819058961825e-05,1.8500000000000005,20.625483048457344,3114500.0,2587.2400000000152,0.1431106084814649,838.5771789411876,0.009865613869896326,9.865613869896326e-05,1.9500000000000002,20.770646296548918,3114500.0,2241.049200000035,0.19466185439535763,525.8685479986149,0.006186688799983704,6.186688799983704e-05,1.7500000000000009,20.377771917345232,3114500.0,2725.6800000000276,0.13147512349023976,964.7083085294327,0.011349509512110972,0.00011349509512110973,2.0500000000000007,20.910933424185387,3114500.0
2021-06-22,2219.1124999999865,0.2360109035479264,587.225824108814,0.006908539107162518,6.908539107162518e-05,1.8625000000000005,20.62740142615121,3164500.0,2344.122500000015,0.19571390447751272,742.4126941323641,0.008734266989792518,8.734266989792518e-05,1.9625000000000001,20.77269313179311,3164500.0,2031.2794250000347,0.27540533838509446,459.9021521799087,0.005410613555057749,5.410613555057749e-05,1.7625000000000008,20.37950618578068,3164500.0,2469.1325000000274,0.17832269717652607,855.8620775809032,0.01006896561859886,0.0001006896561859886,2.062500000000001,20.91310882805874,3164500.0
2021-06-23,2217.2124999999864,0.2680615035424288,623.2062714382257,0.007331838487508538,7.331838487508538e-05,1.8750000000000004,20.629701293476916,3214500.0,2341.2625000000153,0.21440963492156617,777.4684726617759,0.009146687913667953,9.146687913667953e-05,1.975,20.77510967273905,3214500.0,2035.5826250000348,0.3223818555118297,495.9282038067322,0.00583444945654979,5.8344494565497905e-05,1.7750000000000008,20.3816246981662,3214500.0,2465.3125000000277,0.19243024485865337,891.0190174926678,0.010482576676384327,0.00010482576676384327,2.075000000000001,20.91564199635616,3214500.0
2021-06-24,2168.5999999999863,0.2817329706009309,581.1291743882257,0.006836813816332068,6.836813816332068e-05,1.8875000000000004,20.63098855169567,3264500.0,2289.1200000000154,0.22314673590296855,730.9979685882465,0.008599976101038196,8.599976101038195e-05,1.9875,20.77646745052163,3264500.0,1995.9768500000346,0.3414647685981237,461.5758505635553,0.005430304124277121,5.4303041242771214e-05,1.7875000000000008,20.382804894121527,3264500.0,2409.6400000000276,0.1994351243322548,840.6302850000208,0.009889768058823774,9.889768058823774e-05,2.0875000000000012,20.91707029602108,3264500.0
2021-06-25,2284.799999999986,0.2239381215782686,779.9249403176374,0.009175587533148675,9.175587533148676e-05,1.9000000000000004,20.63255104782201,3314500.0,2410.8100000000154,0.1802951822345261,937.8467655882465,0.011033491359861723,0.00011033491359861723,2.0,20.778103368510862,3314500.0,2109.0810500000343,0.26753070309523014,643.734533492496,0.007573347452852894,7.573347452852894e-05,1.8000000000000007,20.384250274218648,3314500.0,2536.820000000028,0.1621491609957794,1057.0682796470799,0.012436097407612702,0.00012436097407612703,2.1000000000000014,20.918779580373208,3314500.0
2021-06-26,2521.774999999986,0.16878185949355487,1014.7420318646963,0.011938141551349368,0.00011938141551349368,1.9000000000000004,20.635434256310887,3364500.0,2659.7550000000156,0.14016441843407743,1189.191132794129,0.013990483915225048,0.00013990483915225048,2.0,20.781159178734594,3364500.0,2334.4859000000342,0.19680968418664352,855.1871020527311,0.01006102473003213,0.00010061024730032131,1.8000000000000007,20.386939764764104,3364500.0,2797.735000000028,0.12765344658106176,1324.2268984264913,0.015579139981488133,0.00015579139981488133,2.1000000000000014,20.922008082525785,3364500.0
